Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3343-3391-6638-49884..0,"Apr 1, 2017",12:23:42 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,p1,KR,,28584,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3343-3391-6638-49884..0,"Apr 1, 2017",12:23:42 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,p1,KR,,28584,KRW,390.00,1.000000,KRW,390.00
GPA.1392-3263-2809-52666..12,"Apr 1, 2017",12:27:02 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,tbelteskt,KR,경상북도,730-793,KRW,3900.00,1.000000,KRW,3900.00
GPA.1392-3263-2809-52666..12,"Apr 1, 2017",12:27:02 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,tbelteskt,KR,경상북도,730-793,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1392-3263-2809-52666..12,"Apr 1, 2017",12:27:02 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,tbelteskt,KR,경상북도,730-793,KRW,390.00,1.000000,KRW,390.00
GPA.1313-6418-6638-50826..3,"Apr 1, 2017",12:29:09 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경상남도,630-011,KRW,3900.00,1.000000,KRW,3900.00
GPA.1313-6418-6638-50826..3,"Apr 1, 2017",12:29:09 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경상남도,630-011,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1313-6418-6638-50826..3,"Apr 1, 2017",12:29:09 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경상남도,630-011,KRW,390.00,1.000000,KRW,390.00
GPA.1371-2840-1486-86576..4,"Apr 1, 2017",12:30:14 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,t0lteskt,KR,,07554,KRW,3900.00,1.000000,KRW,3900.00
GPA.1371-2840-1486-86576..4,"Apr 1, 2017",12:30:14 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,t0lteskt,KR,,07554,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1371-2840-1486-86576..4,"Apr 1, 2017",12:30:14 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,t0lteskt,KR,,07554,KRW,390.00,1.000000,KRW,390.00
GPA.3304-5606-7408-00684..0,"Apr 1, 2017",12:38:36 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,t0ltelgt,KR,,16819,KRW,3900.00,1.000000,KRW,3900.00
GPA.3304-5606-7408-00684..0,"Apr 1, 2017",12:38:36 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,t0ltelgt,KR,,16819,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3304-5606-7408-00684..0,"Apr 1, 2017",12:38:36 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,t0ltelgt,KR,,16819,KRW,390.00,1.000000,KRW,390.00
GPA.1307-8523-8521-17628..3,"Apr 1, 2017",12:39:56 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,,08550,KRW,3900.00,1.000000,KRW,3900.00
GPA.1307-8523-8521-17628..3,"Apr 1, 2017",12:39:56 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,,08550,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1307-8523-8521-17628..3,"Apr 1, 2017",12:39:56 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,,08550,KRW,390.00,1.000000,KRW,390.00
GPA.1339-3027-0695-88525..2,"Apr 1, 2017",12:43:28 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,,447-733,KRW,3900.00,1.000000,KRW,3900.00
GPA.1339-3027-0695-88525..2,"Apr 1, 2017",12:43:28 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,,447-733,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1339-3027-0695-88525..2,"Apr 1, 2017",12:43:28 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,,447-733,KRW,390.00,1.000000,KRW,390.00
GPA.3350-0430-0874-76956..0,"Apr 1, 2017",12:45:38 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,h1,KR,경기도,437-817,KRW,3900.00,1.000000,KRW,3900.00
GPA.3350-0430-0874-76956..0,"Apr 1, 2017",12:45:38 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,h1,KR,경기도,437-817,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3350-0430-0874-76956..0,"Apr 1, 2017",12:45:38 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,h1,KR,경기도,437-817,KRW,390.00,1.000000,KRW,390.00
GPA.1355-2672-7569-95422..2,"Apr 1, 2017",12:48:22 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경기도,14072,KRW,3900.00,1.000000,KRW,3900.00
GPA.1355-2672-7569-95422..2,"Apr 1, 2017",12:48:22 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경기도,14072,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1355-2672-7569-95422..2,"Apr 1, 2017",12:48:22 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경기도,14072,KRW,390.00,1.000000,KRW,390.00
GPA.1339-0103-7167-77115..10,"Apr 1, 2017",12:53:03 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,heroltektt,KR,,790-320,KRW,3900.00,1.000000,KRW,3900.00
GPA.1339-0103-7167-77115..10,"Apr 1, 2017",12:53:03 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,heroltektt,KR,,790-320,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1339-0103-7167-77115..10,"Apr 1, 2017",12:53:03 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,heroltektt,KR,,790-320,KRW,390.00,1.000000,KRW,390.00
GPA.1380-9781-5186-34473..4,"Apr 1, 2017",12:56:11 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,slteskt,KR,경상남도,631-870,KRW,3900.00,1.000000,KRW,3900.00
GPA.1380-9781-5186-34473..4,"Apr 1, 2017",12:56:11 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,slteskt,KR,경상남도,631-870,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1380-9781-5186-34473..4,"Apr 1, 2017",12:56:11 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,slteskt,KR,경상남도,631-870,KRW,390.00,1.000000,KRW,390.00
12999763169054705758.1382238885920649..22,"Apr 1, 2017",12:58:05 AM PDT,,Charge,,Premium Service (Family Locator by iSharing),com.isharing.isharing,1,com.isharing.isharing.premiumservice,SOL26,JP,,357-0037,JPY,387.00,10.040000,KRW,3886.00
12999763169054705758.1382238885920649..22,"Apr 1, 2017",12:58:05 AM PDT,,Google fee,,Premium Service (Family Locator by iSharing),com.isharing.isharing,1,com.isharing.isharing.premiumservice,SOL26,JP,,357-0037,JPY,-116.00,10.040000,KRW,-1165.00
GPA.1358-0698-1051-37320..1,"Apr 1, 2017",1:07:01 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,,361-815,KRW,3900.00,1.000000,KRW,3900.00
GPA.1358-0698-1051-37320..1,"Apr 1, 2017",1:07:01 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,,361-815,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1358-0698-1051-37320..1,"Apr 1, 2017",1:07:01 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,,361-815,KRW,390.00,1.000000,KRW,390.00
GPA.3354-7357-1646-78322,"Apr 1, 2017",1:15:06 AM PDT,,Charge,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,heroltektt,KR,,472-860,KRW,34900.00,1.000000,KRW,34900.00
GPA.3354-7357-1646-78322,"Apr 1, 2017",1:15:06 AM PDT,,Google fee,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,heroltektt,KR,,472-860,KRW,-10470.00,1.000000,KRW,-10470.00
GPA.3354-7357-1646-78322,"Apr 1, 2017",1:15:06 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,heroltektt,KR,,472-860,KRW,3490.00,1.000000,KRW,3490.00
GPA.3383-4642-9885-85717,"Apr 1, 2017",1:16:09 AM PDT,,Charge,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,hero2lteskt,KR,부산광역시,612-766,USD,31.20,1118.400000,KRW,34895.00
GPA.3383-4642-9885-85717,"Apr 1, 2017",1:16:09 AM PDT,,Google fee,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,hero2lteskt,KR,부산광역시,612-766,USD,-9.36,1118.400000,KRW,-10469.00
GPA.3383-4642-9885-85717,"Apr 1, 2017",1:16:09 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,hero2lteskt,KR,부산광역시,612-766,USD,3.12,1118.400000,KRW,3490.00
GPA.3312-6184-6272-00153,"Apr 1, 2017",1:18:43 AM PDT,,Charge,,"プレミアムサービス毎月購読 (位置情報アプリ: 大切な家族や友人の 居場所検索,防犯対策)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,SOV33,JP,,6960004,JPY,299.00,10.040000,KRW,3002.00
GPA.3312-6184-6272-00153,"Apr 1, 2017",1:18:43 AM PDT,,Google fee,,"プレミアムサービス毎月購読 (位置情報アプリ: 大切な家族や友人の 居場所検索,防犯対策)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,SOV33,JP,,6960004,JPY,-90.00,10.040000,KRW,-904.00
GPA.3354-8309-0243-81206,"Apr 1, 2017",1:22:07 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,z2,KR,,361-737,KRW,3900.00,1.000000,KRW,3900.00
GPA.3354-8309-0243-81206,"Apr 1, 2017",1:22:07 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,z2,KR,,361-737,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3354-8309-0243-81206,"Apr 1, 2017",1:22:07 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,z2,KR,,361-737,KRW,390.00,1.000000,KRW,390.00
GPA.3338-9578-8868-01423,"Apr 1, 2017",1:58:34 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,21120,KRW,3900.00,1.000000,KRW,3900.00
GPA.3338-9578-8868-01423,"Apr 1, 2017",1:58:34 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,21120,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3338-9578-8868-01423,"Apr 1, 2017",1:58:34 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,21120,KRW,390.00,1.000000,KRW,390.00
GPA.3304-7124-4879-83017,"Apr 1, 2017",2:25:19 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,서울특별시,132-020,KRW,3900.00,1.000000,KRW,3900.00
GPA.3304-7124-4879-83017,"Apr 1, 2017",2:25:19 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,서울특별시,132-020,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3304-7124-4879-83017,"Apr 1, 2017",2:25:19 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,서울특별시,132-020,KRW,390.00,1.000000,KRW,390.00
GPA.3385-2926-4624-81354,"Apr 1, 2017",2:33:27 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,meliusltektt,KR,,330-765,KRW,3900.00,1.000000,KRW,3900.00
GPA.3385-2926-4624-81354,"Apr 1, 2017",2:33:27 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,meliusltektt,KR,,330-765,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3385-2926-4624-81354,"Apr 1, 2017",2:33:27 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,meliusltektt,KR,,330-765,KRW,390.00,1.000000,KRW,390.00
GPA.3324-5698-4343-53823,"Apr 1, 2017",2:40:18 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,336-737,KRW,3900.00,1.000000,KRW,3900.00
GPA.3324-5698-4343-53823,"Apr 1, 2017",2:40:18 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,336-737,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3324-5698-4343-53823,"Apr 1, 2017",2:40:18 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,336-737,KRW,390.00,1.000000,KRW,390.00
GPA.3325-3649-4243-64684,"Apr 1, 2017",2:49:25 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,대전광역시,300-810,KRW,3900.00,1.000000,KRW,3900.00
GPA.3325-3649-4243-64684,"Apr 1, 2017",2:49:25 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,대전광역시,300-810,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3325-3649-4243-64684,"Apr 1, 2017",2:49:25 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,대전광역시,300-810,KRW,390.00,1.000000,KRW,390.00
